연도,월,품목명,품종명,평균가격,등급명,유통단계별무게,유통단계별단위
1996,7,깐마늘(국산),깐마늘(국산),2661.652,중품,1,kg
1996,7,참깨,백색(국산),6333,상품,500,g
1996,7,참깨,백색(국산),5812,중품,500,g
1996,7,참깨,중국,3306.043,중품,500,g
1996,7,땅콩,국산,463.609,상품,100,g
1996,7,땅콩,국산,422.739,중품,100,g
1996,7,땅콩,수입,315.087,중품,100,g
1996,7,사과,후지,10359.913,상품,10,개
1996,7,사과,쓰가루,11500,상품,10,개
1996,7,배,신고,21950.522,상품,10,개
1996,7,배,만삼길,16275.826,상품,10,개
1996,7,복숭아,백도,9625,상품,10,개
1996,7,복숭아,창방조생,8583.231,상품,10,개
1996,7,포도,캠벨얼리,6951.826,상품,1,kg
1996,7,포도,거봉,17250,상품,2,kg
1996,7,바나나,수입,193,상품,100,g
1996,7,바나나,수입,168.043,중품,100,g
1996,7,돼지고기,삼겹살(국산냉장),496.609,중품,100,g
1996,7,닭고기,도계,2978.522,중품,1,kg
1996,7,계란,특란,2670.565,중품,30,개
1996,7,고등어,생선,1912.826,중품,1,마리
1996,7,고등어,냉동,1469.174,중품,1,마리
1996,7,갈치,생선,7410.609,중품,1,마리
1996,7,갈치,냉동,5269.783,중품,1,마리
1996,7,명태,생선,3080,중품,1,마리
1996,7,명태,냉동,1596.957,중품,1,마리
1996,7,물오징어,생선,1964.348,중품,1,마리
1996,7,물오징어,냉동,1488.478,중품,1,마리
1996,7,건멸치,건멸치,1773.261,중품,100,g
1996,7,건오징어,건오징어,8463.087,중품,10,마리
1996,7,김,김,3698.043,중품,1,속
1996,7,건미역,건미역,10267.696,상품,1,kg
1996,7,굴,굴,9052.783,상품,1,kg
1996,8,쌀,일반계,38429.429,상품,20,kg
1996,8,찹쌀,일반계,2730.429,상품,1,kg
1996,8,콩,백태(국산),1662.524,상품,500,g
1996,8,콩,백태(국산),1533.143,중품,500,g
1996,8,팥,적두(국산),2158.429,상품,500,g
1996,8,팥,적두(국산),1993.095,중품,500,g
1996,8,녹두,국산,3238.762,상품,500,g
1996,8,녹두,국산,2992.429,중품,500,g
1996,8,고구마,밤,2312.667,상품,1,kg
1996,8,고구마,밤,1925.143,중품,1,kg
1996,8,감자,수미,124.952,상품,100,g
1996,8,감자,수미,102.857,중품,100,g
1996,8,배추,고랭지,1868,상품,1,포기
1996,8,배추,고랭지,1543.381,중품,1,포기
1996,8,양배추,양배추,1875.286,상품,1,포기
1996,8,양배추,양배추,1556.619,중품,1,포기
1996,8,시금치,시금치,3490.905,상품,1,kg
1996,8,시금치,시금치,3010,중품,1,kg
1996,8,상추,청,207.333,상품,100,g
1996,8,상추,청,165.905,중품,100,g
1996,8,수박,수박,12958.381,상품,1,개
1996,8,수박,수박,9992.857,중품,1,개
1996,8,참외,참외,10594.429,상품,10,개
1996,8,참외,참외,8233.429,중품,10,개
1996,8,오이,가시계통,3504.524,상품,10,개
1996,8,오이,가시계통,2906.095,중품,10,개
1996,8,오이,다다기계통,3081.19,상품,10,개
1996,8,오이,다다기계통,2588.19,중품,10,개
1996,8,오이,취청,4395.238,상품,10,개
1996,8,오이,취청,3619.048,중품,10,개
1996,8,호박,애호박,427.952,상품,1,개
1996,8,호박,애호박,336.286,중품,1,개
1996,8,호박,쥬키니,484.095,상품,1,개
1996,8,호박,쥬키니,393.333,중품,1,개
1996,8,토마토,토마토,2615.952,상품,1,kg
1996,8,토마토,토마토,2272.238,중품,1,kg
1996,8,무,고랭지,1325.286,상품,1,개
1996,8,무,고랭지,1085.476,중품,1,개
1996,8,당근,무세척,2633.476,상품,1,kg
1996,8,당근,무세척,2336.571,중품,1,kg
1996,8,건고추,화건,5623.143,상품,600,g
1996,8,건고추,화건,5144.857,중품,600,g
1996,8,건고추,햇산화건,5702.75,상품,600,g
1996,8,건고추,햇산화건,5223.75,중품,600,g
1996,8,건고추,양건,6591.571,상품,600,g
1996,8,건고추,양건,6081.571,중품,600,g
1996,8,건고추,햇산양건,6829,상품,600,g
1996,8,건고추,햇산양건,6337.25,중품,600,g
1996,8,풋고추,풋고추,260.095,상품,100,g
1996,8,풋고추,풋고추,203.762,중품,100,g
1996,8,양파,양파,999.476,상품,1,kg
1996,8,양파,양파,855.714,중품,1,kg
1996,8,파,대파,1341.905,상품,1,kg
1996,8,파,대파,1150.048,중품,1,kg
1996,8,생강,국산,5627.667,상품,1,kg
1996,8,생강,국산,5034.762,중품,1,kg
1996,8,미나리,미나리,1918.857,상품,1,kg
1996,8,미나리,미나리,1597.286,중품,1,kg
1996,8,깐마늘(국산),깐마늘(국산),3727.429,상품,1,kg
1996,8,깐마늘(국산),깐마늘(국산),3289.381,중품,1,kg
1996,8,참깨,백색(국산),6333,상품,500,g
1996,8,참깨,백색(국산),5812,중품,500,g
1996,8,참깨,중국,3301.286,중품,500,g
1996,8,땅콩,국산,471.667,상품,100,g
1996,8,땅콩,국산,423.762,중품,100,g
1996,8,땅콩,수입,315.095,중품,100,g
1996,8,사과,후지,11188.619,상품,10,개
1996,8,사과,쓰가루,11633.667,상품,10,개
1996,8,배,신고,22187.81,상품,10,개
1996,8,배,만삼길,16093.857,상품,10,개
1996,8,배,장십랑,20000,상품,10,개
1996,8,복숭아,백도,11496.048,상품,10,개
1996,8,복숭아,창방조생,8842.905,상품,10,개
1996,8,복숭아,유명,7750,상품,10,개
1996,8,포도,캠벨얼리,4067,상품,1,kg
1996,8,포도,거봉,14254.143,상품,2,kg
1996,8,바나나,수입,190.381,상품,100,g
1996,8,바나나,수입,165.381,중품,100,g
1996,8,돼지고기,삼겹살(국산냉장),510.429,중품,100,g
1996,8,닭고기,도계,2945.286,중품,1,kg
1996,8,계란,특란,2700.429,중품,30,개
1996,8,고등어,생선,1731.714,중품,1,마리
1996,8,고등어,냉동,1357.143,중품,1,마리
1996,8,갈치,생선,6768.095,중품,1,마리
1996,8,갈치,냉동,4813,중품,1,마리
1996,8,명태,생선,3165.714,중품,1,마리
1996,8,명태,냉동,1575.476,중품,1,마리
1996,8,물오징어,생선,1913.333,중품,1,마리
1996,8,물오징어,냉동,1474.476,중품,1,마리
1996,8,건멸치,건멸치,1482.81,중품,100,g
1996,8,건오징어,건오징어,8488.429,중품,10,마리
1996,8,김,김,3744.476,중품,1,속
1996,8,건미역,건미역,10216.19,상품,1,kg
1996,8,굴,굴,9119.857,상품,1,kg
1996,9,쌀,일반계,38885.053,상품,20,kg
1996,9,찹쌀,일반계,2761.526,상품,1,kg
1996,9,콩,백태(국산),1643.211,상품,500,g
1996,9,콩,백태(국산),1512,중품,500,g
1996,9,팥,적두(국산),2112.684,상품,500,g
1996,9,팥,적두(국산),1942.158,중품,500,g
1996,9,녹두,국산,3245.211,상품,500,g
1996,9,녹두,국산,3023.368,중품,500,g
1996,9,고구마,밤,1990.684,상품,1,kg
1996,9,고구마,밤,1603.105,중품,1,kg
1996,9,감자,수미,124.632,상품,100,g
1996,9,감자,수미,101.526,중품,100,g
1996,9,배추,고랭지,1661.632,상품,1,포기
1996,9,배추,고랭지,1311.211,중품,1,포기
1996,9,양배추,양배추,1836.474,상품,1,포기
1996,9,양배추,양배추,1525.789,중품,1,포기
1996,9,시금치,시금치,3479.947,상품,1,kg
1996,9,시금치,시금치,2997.263,중품,1,kg
1996,9,상추,청,289.526,상품,100,g
1996,9,상추,청,244.947,중품,100,g
1996,9,수박,수박,10961.947,상품,1,개
1996,9,수박,수박,8085.947,중품,1,개
1996,9,참외,참외,7604.474,상품,10,개
1996,9,참외,참외,5638.368,중품,10,개
1996,9,오이,가시계통,3131.474,상품,10,개
1996,9,오이,가시계통,2524.632,중품,10,개
1996,9,오이,다다기계통,3021.947,상품,10,개
1996,9,오이,다다기계통,2507.263,중품,10,개
1996,9,오이,취청,2955.789,상품,10,개
1996,9,오이,취청,2294.737,중품,10,개
1996,9,호박,애호박,544.895,상품,1,개
1996,9,호박,애호박,452.105,중품,1,개
1996,9,호박,쥬키니,532.789,상품,1,개
1996,9,호박,쥬키니,445,중품,1,개
1996,9,토마토,토마토,3222.947,상품,1,kg
1996,9,토마토,토마토,2755.789,중품,1,kg
1996,9,무,고랭지,1251.474,상품,1,개
1996,9,무,고랭지,1022.526,중품,1,개
1996,9,당근,무세척,2269.421,상품,1,kg
1996,9,당근,무세척,1965.579,중품,1,kg
1996,9,건고추,화건,5522,상품,600,g
1996,9,건고추,화건,5044.842,중품,600,g
1996,9,건고추,양건,6633.632,상품,600,g
1996,9,건고추,양건,6142.316,중품,600,g
1996,9,풋고추,풋고추,308.053,상품,100,g
1996,9,풋고추,풋고추,253.632,중품,100,g
1996,9,양파,양파,1163.526,상품,1,kg
1996,9,양파,양파,1004.684,중품,1,kg
1996,9,파,대파,1386.789,상품,1,kg
1996,9,파,대파,1211.368,중품,1,kg
1996,9,생강,국산,7924.895,상품,1,kg
1996,9,생강,국산,7233.211,중품,1,kg
1996,9,미나리,미나리,2134.316,상품,1,kg
1996,9,미나리,미나리,1775.474,중품,1,kg
1996,9,깐마늘(국산),깐마늘(국산),3922.263,상품,1,kg
1996,9,깐마늘(국산),깐마늘(국산),3474.474,중품,1,kg
1996,9,참깨,백색(국산),6323,상품,500,g
1996,9,참깨,백색(국산),5812,중품,500,g
1996,9,참깨,중국,3287.368,중품,500,g
1996,9,땅콩,국산,470.789,상품,100,g
1996,9,땅콩,국산,422.211,중품,100,g
1996,9,땅콩,수입,313.368,중품,100,g
1996,9,사과,홍옥,4500,상품,10,개
1996,9,사과,후지,11166.737,상품,10,개
1996,9,사과,쓰가루,9275.789,상품,10,개
1996,9,배,신고,23791.947,상품,10,개
1996,9,배,만삼길,13981.684,상품,10,개
1996,9,배,장십랑,19347.947,상품,10,개
1996,9,복숭아,백도,11574.526,상품,10,개
1996,9,복숭아,창방조생,7598.684,상품,10,개
1996,9,복숭아,유명,7508.105,상품,10,개
1996,9,포도,캠벨얼리,2475.211,상품,1,kg
1996,9,포도,거봉,8554.789,상품,2,kg
1996,9,바나나,수입,191.316,상품,100,g
1996,9,바나나,수입,165.737,중품,100,g
1996,9,돼지고기,삼겹살(국산냉장),516.105,중품,100,g
1996,9,닭고기,도계,2766.368,중품,1,kg
1996,9,계란,특란,2890.211,중품,30,개
1996,9,고등어,생선,1710.632,중품,1,마리
1996,9,고등어,냉동,1284.684,중품,1,마리
1996,9,갈치,생선,6445,중품,1,마리
1996,9,갈치,냉동,4434.737,중품,1,마리
1996,9,명태,생선,3574.737,중품,1,마리
1996,9,명태,냉동,1554.895,중품,1,마리
1996,9,물오징어,생선,1880,중품,1,마리
1996,9,물오징어,냉동,1484.684,중품,1,마리
1996,9,건멸치,건멸치,1373.105,중품,100,g
1996,9,건오징어,건오징어,8639.789,중품,10,마리
1996,9,김,김,3774.158,중품,1,속
1996,9,건미역,건미역,10160.105,상품,1,kg
1996,9,굴,굴,9167,상품,1,kg
1996,10,쌀,일반계,38520.409,상품,20,kg
1996,10,쌀,햇일반계,40146.955,상품,20,kg
1996,10,찹쌀,일반계,2732.864,상품,1,kg
1996,10,콩,백태(국산),1591.364,상품,500,g
1996,10,콩,백태(국산),1465.091,중품,500,g
1996,10,팥,적두(국산),2053.818,상품,500,g
1996,10,팥,적두(국산),1862.864,중품,500,g
1996,10,녹두,국산,3226.409,상품,500,g
1996,10,녹두,국산,3006.636,중품,500,g
1996,10,고구마,밤,1656.409,상품,1,kg
1996,10,고구마,밤,1290.864,중품,1,kg
1996,10,감자,수미,117.818,상품,100,g
1996,10,감자,수미,94.727,중품,100,g
1996,10,배추,고랭지,946.182,상품,1,포기
1996,10,배추,고랭지,706.591,중품,1,포기
1996,10,배추,가을,923.25,상품,1,포기
1996,10,배추,가을,669.25,중품,1,포기
1996,10,양배추,양배추,1442.545,상품,1,포기
1996,10,양배추,양배추,1156.636,중품,1,포기
1996,10,시금치,시금치,1979.591,상품,1,kg
1996,10,시금치,시금치,1648.864,중품,1,kg
1996,10,상추,청,223.182,상품,100,g
1996,10,상추,청,188.727,중품,100,g
1996,10,수박,수박,10026.409,상품,1,개
1996,10,수박,수박,7585.909,중품,1,개
1996,10,참외,참외,7784.5,상품,10,개
1996,10,참외,참외,5930.273,중품,10,개
1996,10,오이,가시계통,3310.091,상품,10,개
1996,10,오이,가시계통,2710.545,중품,10,개
1996,10,오이,다다기계통,2805.227,상품,10,개
1996,10,오이,다다기계통,2320.864,중품,10,개
1996,10,오이,취청,2881.818,상품,10,개
1996,10,오이,취청,2272.727,중품,10,개
1996,10,호박,애호박,499.045,상품,1,개
1996,10,호박,애호박,419.136,중품,1,개
1996,10,호박,쥬키니,459.045,상품,1,개
1996,10,호박,쥬키니,371.955,중품,1,개
1996,10,토마토,토마토,3333.333,상품,1,kg
1996,10,토마토,토마토,2833.333,중품,1,kg
1996,10,무,고랭지,772.545,상품,1,개
1996,10,무,고랭지,573.909,중품,1,개
1996,10,무,가을,762.667,상품,1,개
1996,10,무,가을,580.333,중품,1,개
1996,10,당근,무세척,1651.864,상품,1,kg
1996,10,당근,무세척,1385.545,중품,1,kg
1996,10,건고추,화건,4999.318,상품,600,g
1996,10,건고추,화건,4515.864,중품,600,g
1996,10,건고추,양건,6027.545,상품,600,g
1996,10,건고추,양건,5536.045,중품,600,g
1996,10,풋고추,풋고추,280.273,상품,100,g
1996,10,풋고추,풋고추,229.409,중품,100,g
1996,10,양파,양파,1206.045,상품,1,kg
1996,10,양파,양파,1031.591,중품,1,kg
1996,10,파,대파,1194.773,상품,1,kg
1996,10,파,대파,1025.182,중품,1,kg
1996,10,생강,국산,6919.773,상품,1,kg
1996,10,생강,국산,6162.864,중품,1,kg
1996,10,미나리,미나리,2184.5,상품,1,kg
1996,10,미나리,미나리,1816.682,중품,1,kg
1996,10,깐마늘(국산),깐마늘(국산),3718.591,상품,1,kg
1996,10,깐마늘(국산),깐마늘(국산),3273.136,중품,1,kg
1996,10,참깨,백색(국산),6340.591,상품,500,g
1996,10,참깨,백색(국산),5817.273,중품,500,g
1996,10,참깨,중국,3338.091,중품,500,g
1996,10,땅콩,국산,465,상품,100,g
1996,10,땅콩,국산,421.545,중품,100,g
1996,10,땅콩,수입,306.545,중품,100,g
1996,10,사과,홍옥,4720.455,상품,10,개
1996,10,사과,후지,11283.273,상품,10,개
1996,10,사과,쓰가루,9409.5,상품,10,개
1996,10,배,신고,23691.409,상품,10,개
1996,10,배,만삼길,14829.545,상품,10,개
1996,10,배,장십랑,14719.455,상품,10,개
1996,10,복숭아,백도,11307.167,상품,10,개
1996,10,복숭아,창방조생,7000,상품,10,개
1996,10,복숭아,유명,7700.778,상품,10,개
1996,10,포도,캠벨얼리,3027.727,상품,1,kg
1996,10,포도,거봉,9040.909,상품,2,kg
1996,10,감귤,감귤,5217.625,상품,10,개
1996,10,단감,단감,9127.364,상품,10,개
1996,10,바나나,수입,189.909,상품,100,g
1996,10,바나나,수입,163.273,중품,100,g
1996,10,돼지고기,삼겹살(국산냉장),506.136,중품,100,g
1996,10,닭고기,도계,2641.318,중품,1,kg
1996,10,계란,특란,2794.273,중품,30,개
1996,10,고등어,생선,1617.182,중품,1,마리
1996,10,고등어,냉동,1254.636,중품,1,마리
1996,10,갈치,생선,6456.091,중품,1,마리
1996,10,갈치,냉동,4431.136,중품,1,마리
1996,10,명태,생선,3851.818,중품,1,마리
1996,10,명태,냉동,1604.091,중품,1,마리
1996,10,물오징어,생선,1795.455,중품,1,마리
1996,10,물오징어,냉동,1459.864,중품,1,마리
1996,10,건멸치,건멸치,1391.818,중품,100,g
1996,10,건오징어,건오징어,8799.409,중품,10,마리
1996,10,김,김,3755.227,중품,1,속
1996,10,건미역,건미역,10083,상품,1,kg
1996,10,굴,굴,9160.182,상품,1,kg
1996,11,쌀,일반계,39240.64,상품,20,kg
1996,11,찹쌀,일반계,2692.48,상품,1,kg
1996,11,콩,백태(국산),1558,상품,500,g
1996,11,콩,백태(국산),1428.96,중품,500,g
1996,11,팥,적두(국산),2000,상품,500,g
1996,11,팥,적두(국산),1805.8,중품,500,g
1996,11,녹두,국산,3127.96,상품,500,g
1996,11,녹두,국산,2916.04,중품,500,g
1996,11,고구마,밤,1453.8,상품,1,kg
1996,11,고구마,밤,1126.4,중품,1,kg
1996,11,감자,수미,109.92,상품,100,g
1996,11,감자,수미,88.04,중품,100,g
1996,11,배추,고랭지,856.125,상품,1,포기
1996,11,배추,고랭지,612.188,중품,1,포기
1996,11,배추,가을,865.64,상품,1,포기
1996,11,배추,가을,663,중품,1,포기
1996,11,양배추,양배추,1177.88,상품,1,포기
1996,11,양배추,양배추,908.16,중품,1,포기
1996,11,시금치,시금치,1991.2,상품,1,kg
1996,11,시금치,시금치,1628.8,중품,1,kg
1996,11,상추,청,236.32,상품,100,g
1996,11,상추,청,197.84,중품,100,g
1996,11,수박,수박,7130.188,상품,1,개
1996,11,수박,수박,5135.438,중품,1,개
1996,11,참외,참외,6600,상품,10,개
1996,11,참외,참외,4750,중품,10,개
1996,11,오이,가시계통,5146.32,상품,10,개
1996,11,오이,가시계통,4535.88,중품,10,개
1996,11,오이,다다기계통,4436.84,상품,10,개
1996,11,오이,다다기계통,3866.76,중품,10,개
1996,11,오이,취청,4745.32,상품,10,개
1996,11,오이,취청,3962.64,중품,10,개
1996,11,호박,애호박,949.8,상품,1,개
1996,11,호박,애호박,837.8,중품,1,개
1996,11,호박,쥬키니,820.4,상품,1,개
1996,11,호박,쥬키니,715.48,중품,1,개
1996,11,무,고랭지,681.182,상품,1,개
1996,11,무,고랭지,511.909,중품,1,개
1996,11,무,가을,636.12,상품,1,개
1996,11,무,가을,469.88,중품,1,개
1996,11,당근,무세척,1299,상품,1,kg
1996,11,당근,무세척,1036.12,중품,1,kg
1996,11,건고추,화건,4580.44,상품,600,g
1996,11,건고추,화건,4104.72,중품,600,g
1996,11,건고추,양건,5538.88,상품,600,g
1996,11,건고추,양건,5047.48,중품,600,g
1996,11,풋고추,풋고추,296.24,상품,100,g
1996,11,풋고추,풋고추,244.36,중품,100,g
1996,11,양파,양파,1195.4,상품,1,kg
1996,11,양파,양파,1021.4,중품,1,kg
1996,11,파,대파,1102.96,상품,1,kg
1996,11,파,대파,928.6,중품,1,kg
1996,11,생강,국산,5659.6,상품,1,kg
1996,11,생강,국산,4936.4,중품,1,kg
1996,11,미나리,미나리,2092.48,상품,1,kg
1996,11,미나리,미나리,1726.84,중품,1,kg
1996,11,깐마늘(국산),깐마늘(국산),3656.4,상품,1,kg
1996,11,깐마늘(국산),깐마늘(국산),3214.6,중품,1,kg
1996,11,참깨,백색(국산),6336.08,상품,500,g
1996,11,참깨,백색(국산),5810.08,중품,500,g
1996,11,참깨,중국,3314.36,중품,500,g
1996,11,땅콩,국산,468.24,상품,100,g
1996,11,땅콩,국산,425.32,중품,100,g
1996,11,땅콩,수입,303.36,중품,100,g
1996,11,사과,홍옥,4597.5,상품,10,개
1996,11,사과,후지,8906.64,상품,10,개
1996,11,배,신고,21699,상품,10,개
1996,11,배,만삼길,15000,상품,10,개
1996,11,배,장십랑,15000,상품,10,개
1996,11,포도,캠벨얼리,2757.846,상품,1,kg
1996,11,포도,거봉,7842,상품,2,kg
1996,11,감귤,감귤,3217,상품,10,개
1996,11,단감,단감,7428.4,상품,10,개
1996,11,바나나,수입,187.12,상품,100,g
1996,11,바나나,수입,160.64,중품,100,g
1996,11,돼지고기,삼겹살(국산냉장),503,중품,100,g
1996,11,닭고기,도계,2573.32,중품,1,kg
1996,11,계란,특란,2678.96,중품,30,개
1996,11,고등어,생선,1570.76,중품,1,마리
1996,11,고등어,냉동,1263.08,중품,1,마리
1996,11,갈치,생선,6610.56,중품,1,마리
1996,11,갈치,냉동,4507.76,중품,1,마리
1996,11,명태,생선,4216.8,중품,1,마리
1996,11,명태,냉동,1604.76,중품,1,마리
1996,11,물오징어,생선,1628,중품,1,마리
1996,11,물오징어,냉동,1377.4,중품,1,마리
1996,11,건멸치,건멸치,1388.44,중품,100,g
1996,11,건오징어,건오징어,8727.96,중품,10,마리
1996,11,김,김,3771.04,중품,1,속
1996,11,건미역,건미역,10083,상품,1,kg
1996,11,굴,굴,9558.2,상품,1,kg
1996,12,쌀,일반계,38979.64,상품,20,kg
1996,12,찹쌀,일반계,2684.32,상품,1,kg
1996,12,콩,백태(국산),1556.16,상품,500,g
1996,12,콩,백태(국산),1423,중품,500,g
1996,12,팥,적두(국산),1974.8,상품,500,g
1996,12,팥,적두(국산),1778.8,중품,500,g
1996,12,녹두,국산,3067.2,상품,500,g
1996,12,녹두,국산,2859.64,중품,500,g
1996,12,고구마,밤,1603.84,상품,1,kg
1996,12,고구마,밤,1281.8,중품,1,kg
1996,12,감자,수미,122.04,상품,100,g
1996,12,감자,수미,99.48,중품,100,g
1996,12,배추,가을,1216.52,상품,1,포기
1996,12,배추,가을,957.56,중품,1,포기
